TRANSACTION_ID|TRANSACTION_DATE|ACCOUNT_ID|CUSTOMER_ID|BRANCH_ID|PRODUCT_ID|TRANSACTION_TYPE|CHANNEL|TRANSACTION_AMOUNT|TRANSACTION_CURRENCY|BASE_CURRENCY_AMOUNT|IS_INTERNATIONAL|IS_FLAGGED|MERCHANT_NAME|ETL_BATCH_ID
9000000191|2025-04-03|ACCT-NO-100008|1004|301|1|DEBIT|BRANCH|966.47|NOK|966.47|0|0|MERCHANT-41|20240015
9000000192|2025-05-17|ACCT-NO-100008|1004|301|1|CREDIT|ATM|5591.25|NOK|5591.25|0|0|MERCHANT-42|20240016
9000000193|2025-06-04|ACCT-NO-100008|1004|301|1|TRANSFER|ONLINE|1216.03|NOK|1216.03|0|0|MERCHANT-43|20240017
9000000194|2025-07-18|ACCT-NO-100008|1004|301|1|FEE|MOBILE|5840.81|NOK|5840.81|0|0|MERCHANT-44|20240018
9000000195|2025-08-05|ACCT-NO-100008|1004|301|1|INTEREST|POS|1465.59|NOK|1465.59|0|0|MERCHANT-45|20240019
9000000196|2025-09-19|ACCT-NO-100008|1004|301|1|DEBIT|BRANCH|6090.37|NOK|6090.37|0|0|MERCHANT-46|20240020
9000000197|2025-10-05|ACCT-NO-100008|1004|301|1|CREDIT|ATM|32400.65|EUR|372607.48|1|0|MERCHANT-47|20240021
9000000198|2025-11-19|ACCT-NO-100008|1004|301|1|TRANSFER|ONLINE|274720.12|NOK|274720.12|0|0|MERCHANT-48|20240022
9000000199|2025-12-06|ACCT-NO-100008|1004|301|1|FEE|MOBILE|1964.7|NOK|1964.7|0|0|MERCHANT-49|20240023
9000000200|2024-01-20|ACCT-NO-100008|1004|301|1|INTEREST|POS|6589.48|NOK|6589.48|0|0|MERCHANT-00|20240000
9000000201|2024-01-07|ACCT-NO-100009|1005|401|1|DEBIT|BRANCH|160118.37|EUR|1841361.25|1|1|MERCHANT-01|20240000
9000000202|2024-02-21|ACCT-NO-100009|1005|401|1|CREDIT|ATM|6839.04|NOK|6839.04|0|0|MERCHANT-02|20240001
9000000203|2024-03-08|ACCT-NO-100009|1005|401|1|TRANSFER|ONLINE|2463.82|NOK|2463.82|0|0|MERCHANT-03|20240002
9000000204|2024-04-22|ACCT-NO-100009|1005|401|1|FEE|MOBILE|7088.6|NOK|7088.6|0|0|MERCHANT-04|20240003
9000000205|2024-05-08|ACCT-NO-100009|1005|401|1|INTEREST|POS|2713.38|NOK|2713.38|0|0|MERCHANT-05|20240004
9000000206|2024-06-22|ACCT-NO-100009|1005|401|1|DEBIT|BRANCH|7338.16|NOK|7338.16|0|0|MERCHANT-06|20240005
9000000207|2024-07-09|ACCT-NO-100009|1005|401|1|CREDIT|ATM|2962.94|NOK|2962.94|0|0|MERCHANT-07|20240006
9000000208|2024-08-23|ACCT-NO-100009|1005|401|1|TRANSFER|ONLINE|58500.95|EUR|672760.92|1|0|MERCHANT-08|20240007
9000000209|2024-09-10|ACCT-NO-100009|1005|401|1|FEE|MOBILE|3212.49|NOK|3212.49|0|0|MERCHANT-09|20240008
9000000210|2024-10-24|ACCT-NO-100009|1005|401|1|INTEREST|POS|7837.27|NOK|7837.27|0|0|MERCHANT-10|20240009
9000000211|2024-11-11|ACCT-NO-100009|1005|401|1|DEBIT|BRANCH|3462.05|NOK|3462.05|0|0|MERCHANT-11|20240010
9000000212|2024-12-25|ACCT-NO-100009|1005|401|1|CREDIT|ATM|323245.28|NOK|323245.28|0|0|MERCHANT-12|20240011
9000000213|2025-01-11|ACCT-NO-100009|1005|401|1|TRANSFER|ONLINE|3711.61|NOK|3711.61|0|0|MERCHANT-13|20240012
9000000214|2025-02-25|ACCT-NO-100009|1005|401|1|FEE|MOBILE|8336.39|NOK|8336.39|0|1|MERCHANT-14|20240013
9000000215|2025-03-12|ACCT-NO-100009|1005|401|1|INTEREST|POS|42382.96|EUR|487404.04|1|0|MERCHANT-15|20240014
9000000216|2025-04-26|ACCT-NO-100009|1005|401|1|DEBIT|BRANCH|8585.95|NOK|8585.95|0|0|MERCHANT-16|20240015
9000000217|2025-05-13|ACCT-NO-100009|1005|401|1|CREDIT|ATM|4210.72|NOK|4210.72|0|0|MERCHANT-17|20240016
9000000218|2025-06-27|ACCT-NO-100009|1005|401|1|TRANSFER|ONLINE|8835.5|NOK|8835.5|0|0|MERCHANT-18|20240017
9000000219|2025-07-14|ACCT-NO-100009|1005|401|1|FEE|MOBILE|4460.28|NOK|4460.28|0|0|MERCHANT-19|20240018
9000000220|2025-08-01|ACCT-NO-100009|1005|401|1|INTEREST|POS|85.06|NOK|85.06|0|0|MERCHANT-20|20240019
9000000221|2025-09-14|ACCT-NO-100009|1005|401|1|DEBIT|BRANCH|4709.84|NOK|4709.84|0|0|MERCHANT-21|20240020
9000000222|2025-10-01|ACCT-NO-100009|1005|401|1|CREDIT|ATM|26264.98|EUR|302047.27|1|0|MERCHANT-22|20240021
9000000223|2025-11-15|ACCT-NO-100009|1005|401|1|TRANSFER|ONLINE|236372.18|NOK|236372.18|0|0|MERCHANT-23|20240022
9000000224|2025-12-02|ACCT-NO-100009|1005|401|1|FEE|MOBILE|584.18|NOK|584.18|0|0|MERCHANT-24|20240023
9000000225|2024-01-16|ACCT-NO-100009|1005|401|1|INTEREST|POS|5208.96|NOK|5208.96|0|0|MERCHANT-25|20240000
9000000226|2024-01-03|ACCT-NO-100010|1005|401|2|DEBIT|BRANCH|121770.43|EUR|1400359.94|1|1|MERCHANT-26|20240000
9000000227|2024-02-17|ACCT-NO-100010|1005|401|2|CREDIT|ATM|5458.51|NOK|5458.51|0|0|MERCHANT-27|20240001
9000000228|2024-03-04|ACCT-NO-100010|1005|401|2|TRANSFER|ONLINE|1083.29|NOK|1083.29|0|0|MERCHANT-28|20240002
9000000229|2024-04-17|ACCT-NO-100010|1005|401|2|FEE|MOBILE|5708.07|NOK|5708.07|0|0|MERCHANT-29|20240003
9000000230|2024-05-04|ACCT-NO-100010|1005|401|2|INTEREST|POS|1332.85|NOK|1332.85|0|0|MERCHANT-30|20240004
9000000231|2024-06-18|ACCT-NO-100010|1005|401|2|DEBIT|BRANCH|5957.63|NOK|5957.63|0|0|MERCHANT-31|20240005
9000000232|2024-07-05|ACCT-NO-100010|1005|401|2|CREDIT|ATM|1582.41|NOK|1582.41|0|0|MERCHANT-32|20240006
9000000233|2024-08-19|ACCT-NO-100010|1005|401|2|TRANSFER|ONLINE|52365.28|EUR|602200.72|1|0|MERCHANT-33|20240007
9000000234|2024-09-06|ACCT-NO-100010|1005|401|2|FEE|MOBILE|1831.97|NOK|1831.97|0|0|MERCHANT-34|20240008
9000000235|2024-10-20|ACCT-NO-100010|1005|401|2|INTEREST|POS|6456.75|NOK|6456.75|0|0|MERCHANT-35|20240009
9000000236|2024-11-07|ACCT-NO-100010|1005|401|2|DEBIT|BRANCH|2081.53|NOK|2081.53|0|0|MERCHANT-36|20240010
9000000237|2024-12-20|ACCT-NO-100010|1005|401|2|CREDIT|ATM|284897.34|NOK|284897.34|0|0|MERCHANT-37|20240011
9000000238|2025-01-07|ACCT-NO-100010|1005|401|2|TRANSFER|ONLINE|2331.08|NOK|2331.08|0|0|MERCHANT-38|20240012
9000000239|2025-02-21|ACCT-NO-100010|1005|401|2|FEE|MOBILE|6955.86|NOK|6955.86|0|1|MERCHANT-39|20240013
9000000240|2025-03-08|ACCT-NO-100010|1005|401|2|INTEREST|POS|36247.29|EUR|416843.84|1|0|MERCHANT-40|20240014
9000000241|2025-04-22|ACCT-NO-100010|1005|401|2|DEBIT|BRANCH|7205.42|NOK|7205.42|0|0|MERCHANT-41|20240015
9000000242|2025-05-09|ACCT-NO-100010|1005|401|2|CREDIT|ATM|2830.2|NOK|2830.2|0|0|MERCHANT-42|20240016
9000000243|2025-06-23|ACCT-NO-100010|1005|401|2|TRANSFER|ONLINE|7454.98|NOK|7454.98|0|0|MERCHANT-43|20240017
9000000244|2025-07-10|ACCT-NO-100010|1005|401|2|FEE|MOBILE|3079.76|NOK|3079.76|0|0|MERCHANT-44|20240018
9000000245|2025-08-23|ACCT-NO-100010|1005|401|2|INTEREST|POS|7704.54|NOK|7704.54|0|0|MERCHANT-45|20240019
9000000246|2025-09-10|ACCT-NO-100010|1005|401|2|DEBIT|BRANCH|3329.31|NOK|3329.31|0|0|MERCHANT-46|20240020
9000000247|2025-10-24|ACCT-NO-100010|1005|401|2|CREDIT|ATM|60129.31|EUR|691487.06|1|0|MERCHANT-47|20240021
9000000248|2025-11-11|ACCT-NO-100010|1005|401|2|TRANSFER|ONLINE|198024.24|NOK|198024.24|0|0|MERCHANT-48|20240022
9000000249|2025-12-25|ACCT-NO-100010|1005|401|2|FEE|MOBILE|8203.65|NOK|8203.65|0|0|MERCHANT-49|20240023
9000000250|2024-01-12|ACCT-NO-100010|1005|401|2|INTEREST|POS|3828.43|NOK|3828.43|0|0|MERCHANT-00|20240000
9000000251|2024-01-26|ACCT-NO-100011|1006|202|1|DEBIT|BRANCH|333422.49|EUR|3834358.63|1|1|MERCHANT-01|20240000
9000000252|2024-02-13|ACCT-NO-100011|1006|202|1|CREDIT|ATM|4077.99|NOK|4077.99|0|0|MERCHANT-02|20240001
9000000253|2024-03-26|ACCT-NO-100011|1006|202|1|TRANSFER|ONLINE|8702.77|NOK|8702.77|0|0|MERCHANT-03|20240002
9000000254|2024-04-13|ACCT-NO-100011|1006|202|1|FEE|MOBILE|4327.55|NOK|4327.55|0|0|MERCHANT-04|20240003
9000000255|2024-05-27|ACCT-NO-100011|1006|202|1|INTEREST|POS|8952.33|NOK|8952.33|0|0|MERCHANT-05|20240004
9000000256|2024-06-14|ACCT-NO-100011|1006|202|1|DEBIT|BRANCH|4577.1|NOK|4577.1|0|0|MERCHANT-06|20240005
9000000257|2024-07-01|ACCT-NO-100011|1006|202|1|CREDIT|ATM|201.88|NOK|201.88|0|0|MERCHANT-07|20240006
9000000258|2024-08-15|ACCT-NO-100011|1006|202|1|TRANSFER|ONLINE|46229.61|EUR|531640.52|1|0|MERCHANT-08|20240007
9000000259|2024-09-02|ACCT-NO-100011|1006|202|1|FEE|MOBILE|451.44|NOK|451.44|0|0|MERCHANT-09|20240008
9000000260|2024-10-16|ACCT-NO-100011|1006|202|1|INTEREST|POS|5076.22|NOK|5076.22|0|0|MERCHANT-10|20240009
9000000261|2024-11-02|ACCT-NO-100011|1006|202|1|DEBIT|BRANCH|701.0|NOK|701.0|0|0|MERCHANT-11|20240010
9000000262|2024-12-16|ACCT-NO-100011|1006|202|1|CREDIT|ATM|246549.4|NOK|246549.4|0|0|MERCHANT-12|20240011
9000000263|2025-01-03|ACCT-NO-100011|1006|202|1|TRANSFER|ONLINE|950.56|NOK|950.56|0|0|MERCHANT-13|20240012
9000000264|2025-02-17|ACCT-NO-100011|1006|202|1|FEE|MOBILE|5575.34|NOK|5575.34|0|1|MERCHANT-14|20240013
9000000265|2025-03-04|ACCT-NO-100011|1006|202|1|INTEREST|POS|30111.62|EUR|346283.63|1|0|MERCHANT-15|20240014
9000000266|2025-04-18|ACCT-NO-100011|1006|202|1|DEBIT|BRANCH|5824.89|NOK|5824.89|0|0|MERCHANT-16|20240015
9000000267|2025-05-05|ACCT-NO-100011|1006|202|1|CREDIT|ATM|1449.67|NOK|1449.67|0|0|MERCHANT-17|20240016
9000000268|2025-06-19|ACCT-NO-100011|1006|202|1|TRANSFER|ONLINE|6074.45|NOK|6074.45|0|0|MERCHANT-18|20240017
9000000269|2025-07-05|ACCT-NO-100011|1006|202|1|FEE|MOBILE|1699.23|NOK|1699.23|0|0|MERCHANT-19|20240018
9000000270|2025-08-19|ACCT-NO-100011|1006|202|1|INTEREST|POS|6324.01|NOK|6324.01|0|0|MERCHANT-20|20240019
9000000271|2025-09-06|ACCT-NO-100011|1006|202|1|DEBIT|BRANCH|1948.79|NOK|1948.79|0|0|MERCHANT-21|20240020
9000000272|2025-10-20|ACCT-NO-100011|1006|202|1|CREDIT|ATM|53993.64|EUR|620926.86|1|0|MERCHANT-22|20240021
9000000273|2025-11-07|ACCT-NO-100011|1006|202|1|TRANSFER|ONLINE|159676.3|NOK|159676.3|0|0|MERCHANT-23|20240022
9000000274|2025-12-21|ACCT-NO-100011|1006|202|1|FEE|MOBILE|6823.13|NOK|6823.13|0|0|MERCHANT-24|20240023
9000000275|2024-01-08|ACCT-NO-100011|1006|202|1|INTEREST|POS|2447.9|NOK|2447.9|0|0|MERCHANT-25|20240000
9000000276|2024-01-22|ACCT-NO-100012|1006|202|4|DEBIT|BRANCH|295074.55|EUR|3393357.32|1|1|MERCHANT-26|20240000
9000000277|2024-02-08|ACCT-NO-100012|1006|202|4|CREDIT|ATM|2697.46|NOK|2697.46|0|0|MERCHANT-27|20240001
9000000278|2024-03-22|ACCT-NO-100012|1006|202|4|TRANSFER|ONLINE|7322.24|NOK|7322.24|0|0|MERCHANT-28|20240002
9000000279|2024-04-09|ACCT-NO-100012|1006|202|4|FEE|MOBILE|2947.02|NOK|2947.02|0|0|MERCHANT-29|20240003
9000000280|2024-05-23|ACCT-NO-100012|1006|202|4|INTEREST|POS|7571.8|NOK|7571.8|0|0|MERCHANT-30|20240004
9000000281|2024-06-10|ACCT-NO-100012|1006|202|4|DEBIT|BRANCH|3196.58|NOK|3196.58|0|0|MERCHANT-31|20240005
9000000282|2024-07-24|ACCT-NO-100012|1006|202|4|CREDIT|ATM|7821.36|NOK|7821.36|0|0|MERCHANT-32|20240006
9000000283|2024-08-11|ACCT-NO-100012|1006|202|4|TRANSFER|ONLINE|40093.94|EUR|461080.31|1|0|MERCHANT-33|20240007
9000000284|2024-09-25|ACCT-NO-100012|1006|202|4|FEE|MOBILE|8070.92|NOK|8070.92|0|0|MERCHANT-34|20240008
9000000285|2024-10-11|ACCT-NO-100012|1006|202|4|INTEREST|POS|3695.69|NOK|3695.69|0|0|MERCHANT-35|20240009
9000000286|2024-11-25|ACCT-NO-100012|1006|202|4|DEBIT|BRANCH|8320.47|NOK|8320.47|0|0|MERCHANT-36|20240010
9000000287|2024-12-12|ACCT-NO-100012|1006|202|4|CREDIT|ATM|208201.46|NOK|208201.46|0|0|MERCHANT-37|20240011
9000000288|2025-01-26|ACCT-NO-100012|1006|202|4|TRANSFER|ONLINE|8570.03|NOK|8570.03|0|0|MERCHANT-38|20240012
9000000289|2025-02-13|ACCT-NO-100012|1006|202|4|FEE|MOBILE|4194.81|NOK|4194.81|0|1|MERCHANT-39|20240013
9000000290|2025-03-27|ACCT-NO-100012|1006|202|4|INTEREST|POS|63975.95|EUR|735723.42|1|0|MERCHANT-40|20240014
9000000291|2025-04-14|ACCT-NO-100012|1006|202|4|DEBIT|BRANCH|4444.37|NOK|4444.37|0|0|MERCHANT-41|20240015
9000000292|2025-05-01|ACCT-NO-100012|1006|202|4|CREDIT|ATM|69.15|NOK|69.15|0|0|MERCHANT-42|20240016
9000000293|2025-06-14|ACCT-NO-100012|1006|202|4|TRANSFER|ONLINE|4693.93|NOK|4693.93|0|0|MERCHANT-43|20240017
9000000294|2025-07-01|ACCT-NO-100012|1006|202|4|FEE|MOBILE|318.71|NOK|318.71|0|0|MERCHANT-44|20240018
9000000295|2025-08-15|ACCT-NO-100012|1006|202|4|INTEREST|POS|4943.48|NOK|4943.48|0|0|MERCHANT-45|20240019
9000000296|2025-09-02|ACCT-NO-100012|1006|202|4|DEBIT|BRANCH|568.26|NOK|568.26|0|0|MERCHANT-46|20240020
9000000297|2025-10-16|ACCT-NO-100012|1006|202|4|CREDIT|ATM|47857.96|EUR|550366.54|1|0|MERCHANT-47|20240021
9000000298|2025-11-03|ACCT-NO-100012|1006|202|4|TRANSFER|ONLINE|121328.36|NOK|121328.36|0|0|MERCHANT-48|20240022
9000000299|2025-12-17|ACCT-NO-100012|1006|202|4|FEE|MOBILE|5442.6|NOK|5442.6|0|0|MERCHANT-49|20240023
9000000300|2024-01-04|ACCT-NO-100012|1006|202|4|INTEREST|POS|1067.38|NOK|1067.38|0|0|MERCHANT-00|20240000
9000000301|2024-01-17|ACCT-NO-100013|1006|202|7|DEBIT|BRANCH|256726.61|EUR|2952356.01|1|1|MERCHANT-01|20240000
9000000302|2024-02-04|ACCT-NO-100013|1006|202|7|CREDIT|ATM|1316.94|NOK|1316.94|0|0|MERCHANT-02|20240001
9000000303|2024-03-18|ACCT-NO-100013|1006|202|7|TRANSFER|ONLINE|5941.72|NOK|5941.72|0|0|MERCHANT-03|20240002
9000000304|2024-04-05|ACCT-NO-100013|1006|202|7|FEE|MOBILE|1566.49|NOK|1566.49|0|0|MERCHANT-04|20240003
9000000305|2024-05-19|ACCT-NO-100013|1006|202|7|INTEREST|POS|6191.27|NOK|6191.27|0|0|MERCHANT-05|20240004
9000000306|2024-06-06|ACCT-NO-100013|1006|202|7|DEBIT|BRANCH|1816.05|NOK|1816.05|0|0|MERCHANT-06|20240005
9000000307|2024-07-20|ACCT-NO-100013|1006|202|7|CREDIT|ATM|6440.83|NOK|6440.83|0|0|MERCHANT-07|20240006
9000000308|2024-08-07|ACCT-NO-100013|1006|202|7|TRANSFER|ONLINE|33958.27|EUR|390520.1|1|0|MERCHANT-08|20240007
9000000309|2024-09-20|ACCT-NO-100013|1006|202|7|FEE|MOBILE|6690.39|NOK|6690.39|0|0|MERCHANT-09|20240008
9000000310|2024-10-07|ACCT-NO-100013|1006|202|7|INTEREST|POS|2315.17|NOK|2315.17|0|0|MERCHANT-10|20240009
9000000311|2024-11-21|ACCT-NO-100013|1006|202|7|DEBIT|BRANCH|6939.95|NOK|6939.95|0|0|MERCHANT-11|20240010
9000000312|2024-12-08|ACCT-NO-100013|1006|202|7|CREDIT|ATM|169853.52|NOK|169853.52|0|0|MERCHANT-12|20240011
9000000313|2025-01-22|ACCT-NO-100013|1006|202|7|TRANSFER|ONLINE|7189.51|NOK|7189.51|0|0|MERCHANT-13|20240012
9000000314|2025-02-09|ACCT-NO-100013|1006|202|7|FEE|MOBILE|2814.28|NOK|2814.28|0|1|MERCHANT-14|20240013
9000000315|2025-03-23|ACCT-NO-100013|1006|202|7|INTEREST|POS|57840.28|EUR|665163.22|1|0|MERCHANT-15|20240014
9000000316|2025-04-10|ACCT-NO-100013|1006|202|7|DEBIT|BRANCH|3063.84|NOK|3063.84|0|0|MERCHANT-16|20240015
9000000317|2025-05-23|ACCT-NO-100013|1006|202|7|CREDIT|ATM|7688.62|NOK|7688.62|0|0|MERCHANT-17|20240016
9000000318|2025-06-10|ACCT-NO-100013|1006|202|7|TRANSFER|ONLINE|3313.4|NOK|3313.4|0|0|MERCHANT-18|20240017
9000000319|2025-07-24|ACCT-NO-100013|1006|202|7|FEE|MOBILE|7938.18|NOK|7938.18|0|0|MERCHANT-19|20240018
9000000320|2025-08-11|ACCT-NO-100013|1006|202|7|INTEREST|POS|3562.96|NOK|3562.96|0|0|MERCHANT-20|20240019
9000000321|2025-09-25|ACCT-NO-100013|1006|202|7|DEBIT|BRANCH|8187.74|NOK|8187.74|0|0|MERCHANT-21|20240020
9000000322|2025-10-12|ACCT-NO-100013|1006|202|7|CREDIT|ATM|41722.29|EUR|479806.34|1|0|MERCHANT-22|20240021
9000000323|2025-11-26|ACCT-NO-100013|1006|202|7|TRANSFER|ONLINE|332980.42|NOK|332980.42|0|0|MERCHANT-23|20240022
9000000324|2025-12-13|ACCT-NO-100013|1006|202|7|FEE|MOBILE|4062.07|NOK|4062.07|0|0|MERCHANT-24|20240023
9000000325|2024-01-26|ACCT-NO-100013|1006|202|7|INTEREST|POS|8686.85|NOK|8686.85|0|0|MERCHANT-25|20240000
9000000326|2024-01-13|ACCT-NO-100014|1007|203|8|DEBIT|BRANCH|218378.67|EUR|2511354.71|1|1|MERCHANT-26|20240000
9000000327|2024-02-27|ACCT-NO-100014|1007|203|8|CREDIT|ATM|8936.41|NOK|8936.41|0|0|MERCHANT-27|20240001
9000000328|2024-03-14|ACCT-NO-100014|1007|203|8|TRANSFER|ONLINE|4561.19|NOK|4561.19|0|0|MERCHANT-28|20240002
9000000329|2024-04-01|ACCT-NO-100014|1007|203|8|FEE|MOBILE|185.97|NOK|185.97|0|0|MERCHANT-29|20240003
9000000330|2024-05-15|ACCT-NO-100014|1007|203|8|INTEREST|POS|4810.75|NOK|4810.75|0|0|MERCHANT-30|20240004
9000000331|2024-06-02|ACCT-NO-100014|1007|203|8|DEBIT|BRANCH|435.53|NOK|435.53|0|0|MERCHANT-31|20240005
9000000332|2024-07-16|ACCT-NO-100014|1007|203|8|CREDIT|ATM|5060.31|NOK|5060.31|0|0|MERCHANT-32|20240006
9000000333|2024-08-02|ACCT-NO-100014|1007|203|8|TRANSFER|ONLINE|27822.6|EUR|319959.9|1|0|MERCHANT-33|20240007
9000000334|2024-09-16|ACCT-NO-100014|1007|203|8|FEE|MOBILE|5309.86|NOK|5309.86|0|0|MERCHANT-34|20240008
9000000335|2024-10-03|ACCT-NO-100014|1007|203|8|INTEREST|POS|934.64|NOK|934.64|0|0|MERCHANT-35|20240009
9000000336|2024-11-17|ACCT-NO-100014|1007|203|8|DEBIT|BRANCH|5559.42|NOK|5559.42|0|0|MERCHANT-36|20240010
9000000337|2024-12-04|ACCT-NO-100014|1007|203|8|CREDIT|ATM|131505.58|NOK|131505.58|0|0|MERCHANT-37|20240011
9000000338|2025-01-18|ACCT-NO-100014|1007|203|8|TRANSFER|ONLINE|5808.98|NOK|5808.98|0|0|MERCHANT-38|20240012
9000000339|2025-02-05|ACCT-NO-100014|1007|203|8|FEE|MOBILE|1433.76|NOK|1433.76|0|1|MERCHANT-39|20240013
9000000340|2025-03-19|ACCT-NO-100014|1007|203|8|INTEREST|POS|51704.61|EUR|594603.02|1|0|MERCHANT-40|20240014
9000000341|2025-04-05|ACCT-NO-100014|1007|203|8|DEBIT|BRANCH|1683.32|NOK|1683.32|0|0|MERCHANT-41|20240015
9000000342|2025-05-19|ACCT-NO-100014|1007|203|8|CREDIT|ATM|6308.1|NOK|6308.1|0|0|MERCHANT-42|20240016
9000000343|2025-06-06|ACCT-NO-100014|1007|203|8|TRANSFER|ONLINE|1932.87|NOK|1932.87|0|0|MERCHANT-43|20240017
9000000344|2025-07-20|ACCT-NO-100014|1007|203|8|FEE|MOBILE|6557.65|NOK|6557.65|0|0|MERCHANT-44|20240018
9000000345|2025-08-07|ACCT-NO-100014|1007|203|8|INTEREST|POS|2182.43|NOK|2182.43|0|0|MERCHANT-45|20240019
9000000346|2025-09-21|ACCT-NO-100014|1007|203|8|DEBIT|BRANCH|6807.21|NOK|6807.21|0|0|MERCHANT-46|20240020
9000000347|2025-10-08|ACCT-NO-100014|1007|203|8|CREDIT|ATM|35586.62|EUR|409246.13|1|0|MERCHANT-47|20240021
9000000348|2025-11-22|ACCT-NO-100014|1007|203|8|TRANSFER|ONLINE|294632.48|NOK|294632.48|0|0|MERCHANT-48|20240022
9000000349|2025-12-08|ACCT-NO-100014|1007|203|8|FEE|MOBILE|2681.55|NOK|2681.55|0|0|MERCHANT-49|20240023
9000000350|2024-01-22|ACCT-NO-100014|1007|203|8|INTEREST|POS|7306.33|NOK|7306.33|0|0|MERCHANT-00|20240000
9000000351|2024-01-09|ACCT-NO-100015|1007|203|9|DEBIT|BRANCH|180030.73|EUR|2070353.4|1|1|MERCHANT-01|20240000
9000000352|2024-02-23|ACCT-NO-100015|1007|203|9|CREDIT|ATM|7555.89|NOK|7555.89|0|0|MERCHANT-02|20240001
9000000353|2024-03-10|ACCT-NO-100015|1007|203|9|TRANSFER|ONLINE|3180.66|NOK|3180.66|0|0|MERCHANT-03|20240002
9000000354|2024-04-24|ACCT-NO-100015|1007|203|9|FEE|MOBILE|7805.44|NOK|7805.44|0|0|MERCHANT-04|20240003
9000000355|2024-05-11|ACCT-NO-100015|1007|203|9|INTEREST|POS|3430.22|NOK|3430.22|0|0|MERCHANT-05|20240004
9000000356|2024-06-25|ACCT-NO-100015|1007|203|9|DEBIT|BRANCH|8055.0|NOK|8055.0|0|0|MERCHANT-06|20240005
9000000357|2024-07-11|ACCT-NO-100015|1007|203|9|CREDIT|ATM|3679.78|NOK|3679.78|0|0|MERCHANT-07|20240006
9000000358|2024-08-25|ACCT-NO-100015|1007|203|9|TRANSFER|ONLINE|61686.93|EUR|709399.69|1|0|MERCHANT-08|20240007
9000000359|2024-09-12|ACCT-NO-100015|1007|203|9|FEE|MOBILE|3929.34|NOK|3929.34|0|0|MERCHANT-09|20240008
9000000360|2024-10-26|ACCT-NO-100015|1007|203|9|INTEREST|POS|8554.12|NOK|8554.12|0|0|MERCHANT-10|20240009
9000000361|2024-11-13|ACCT-NO-100015|1007|203|9|DEBIT|BRANCH|4178.9|NOK|4178.9|0|0|MERCHANT-11|20240010
9000000362|2024-12-27|ACCT-NO-100015|1007|203|9|CREDIT|ATM|343157.64|NOK|343157.64|0|0|MERCHANT-12|20240011
9000000363|2025-01-14|ACCT-NO-100015|1007|203|9|TRANSFER|ONLINE|4428.45|NOK|4428.45|0|0|MERCHANT-13|20240012
9000000364|2025-02-01|ACCT-NO-100015|1007|203|9|FEE|MOBILE|53.23|NOK|53.23|0|1|MERCHANT-14|20240013
9000000365|2025-03-14|ACCT-NO-100015|1007|203|9|INTEREST|POS|45568.94|EUR|524042.81|1|0|MERCHANT-15|20240014
9000000366|2025-04-01|ACCT-NO-100015|1007|203|9|DEBIT|BRANCH|302.79|NOK|302.79|0|0|MERCHANT-16|20240015
9000000367|2025-05-15|ACCT-NO-100015|1007|203|9|CREDIT|ATM|4927.57|NOK|4927.57|0|0|MERCHANT-17|20240016
9000000368|2025-06-02|ACCT-NO-100015|1007|203|9|TRANSFER|ONLINE|552.35|NOK|552.35|0|0|MERCHANT-18|20240017
9000000369|2025-07-16|ACCT-NO-100015|1007|203|9|FEE|MOBILE|5177.13|NOK|5177.13|0|0|MERCHANT-19|20240018
9000000370|2025-08-03|ACCT-NO-100015|1007|203|9|INTEREST|POS|801.91|NOK|801.91|0|0|MERCHANT-20|20240019
9000000371|2025-09-17|ACCT-NO-100015|1007|203|9|DEBIT|BRANCH|5426.69|NOK|5426.69|0|0|MERCHANT-21|20240020
9000000372|2025-10-04|ACCT-NO-100015|1007|203|9|CREDIT|ATM|29450.95|EUR|338685.92|1|0|MERCHANT-22|20240021
9000000373|2025-11-17|ACCT-NO-100015|1007|203|9|TRANSFER|ONLINE|256284.54|NOK|256284.54|0|0|MERCHANT-23|20240022
9000000374|2025-12-04|ACCT-NO-100015|1007|203|9|FEE|MOBILE|1301.02|NOK|1301.02|0|0|MERCHANT-24|20240023
9000000375|2024-01-18|ACCT-NO-100015|1007|203|9|INTEREST|POS|5925.8|NOK|5925.8|0|0|MERCHANT-25|20240000
9000000376|2024-01-05|ACCT-NO-100016|1008|302|1|DEBIT|BRANCH|141682.79|EUR|1629352.09|1|1|MERCHANT-26|20240000
9000000377|2024-02-19|ACCT-NO-100016|1008|302|1|CREDIT|ATM|6175.36|NOK|6175.36|0|0|MERCHANT-27|20240001
9000000378|2024-03-06|ACCT-NO-100016|1008|302|1|TRANSFER|ONLINE|1800.14|NOK|1800.14|0|0|MERCHANT-28|20240002
9000000379|2024-04-20|ACCT-NO-100016|1008|302|1|FEE|MOBILE|6424.92|NOK|6424.92|0|0|MERCHANT-29|20240003
9000000380|2024-05-06|ACCT-NO-100016|1008|302|1|INTEREST|POS|2049.7|NOK|2049.7|0|0|MERCHANT-30|20240004
9000000381|2024-06-20|ACCT-NO-100016|1008|302|1|DEBIT|BRANCH|6674.48|NOK|6674.48|0|0|MERCHANT-31|20240005
9000000382|2024-07-07|ACCT-NO-100016|1008|302|1|CREDIT|ATM|2299.25|NOK|2299.25|0|0|MERCHANT-32|20240006
